Compound_Name,CAS_Number,SMILES,Dataset_Role,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
3-Methylcyclohexanone,591-24-2,CC1CCCC(=O)C1,Benchmark,10.67347222,10.67347222,0.461805556,0.461805556,0.466405479,30.625,112.172,100.076,112.088815,46,0.132677127,-0.299706646,0.299706646,0.132677127,1.625,2.375,2.75,16.13795339,9.900468765,2.135489462,-2.142394981,2.189770727,-2.10847689,5.786704844,-0.120794914,1.642371449,2.336356083,96.55994822,5.983127663,5.314025684,5.314025684,3.7876937,3.305077777,3.305077777,2.740199521,2.740199521,1.728671501,1.728671501,1.240475252,1.240475252,-0.33,64.0524865,5.800378096,2.293184531,1.32240314,50.08459466,0,5.783244946,0,0,0,0,4.794537184,0,0,0,6.9237372,18.75954929,12.84164325,0,4.794537184,5.783244946,0,0,5.917906046,32.60702369,0,0,0,0,0,0,0,5.783244946,4.794537184,5.917906046,32.60702369,0,0,0,17.07,0,4.794537184,0,11.70115099,19.26246487,6.420821623,0,0,6.9237372,0,0,0,10.67347222,0,0,1.125,0,4.051666667,2.149861111,0,0.857142857,8,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1.7656,32.639
"2,2,6-Trimethylcyclohexanone",2408-37-9,CC1CCCC(C1=O)(C)C,Benchmark,11.44685185,11.44685185,0.030092593,-0.030092593,0.504666912,32.3,140.226,124.098,140.1201151,58,0.140766263,-0.298807201,0.298807201,0.140766263,1.5,2.1,2.5,16.14007415,9.716208406,2.338507649,-2.310689137,2.342230436,-2.330677916,5.861242717,-0.133050767,1.827102661,2.696540291,146.807256,7.776020882,7.106918903,7.106918903,4.538510687,4.08195123,4.08195123,4.041410342,4.041410342,2.553527782,2.553527782,1.771514334,1.771514334,-0.33,144.3411102,7.773412616,2.370006831,1.227936283,62.81447889,0,5.783244946,0,0,0,0,4.794537184,0,0,0,27.19203322,12.84164325,11.33289652,0,4.794537184,5.783244946,0,0,11.33289652,40.03367647,0,0,0,0,0,0,0,5.783244946,4.794537184,11.33289652,40.03367647,0,0,0,17.07,0,4.794537184,5.414990469,11.70115099,12.84164325,6.420821623,0,6.9237372,13.8474744,0,0,0,11.44685185,0,-0.030092593,0.766203704,0,3.401134259,6.165902778,0,0.888888889,10,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,2.4017,41.803
2-Methylcyclohexanone,583-60-8,CC1CCCCC1=O,Benchmark,10.79407407,10.79407407,0.364583333,0.364583333,0.466405479,30.625,112.172,100.076,112.088815,46,0.135199715,-0.299414886,0.299414886,0.135199715,1.5,2.25,2.625,16.13857886,9.89713595,2.156116465,-2.140762634,2.184158128,-2.143720419,5.806378614,-0.123435993,1.768177215,2.392713578,96.55994822,5.983127663,5.314025684,5.314025684,3.804530453,3.33195123,3.33195123,2.613142329,2.613142329,1.859959358,1.859959358,1.157141919,1.157141919,-0.33,72.49526583,5.800378096,2.293184531,1.086145435,50.08459466,0,5.783244946,0,0,0,0,4.794537184,0,0,0,13.34455882,12.84164325,12.33872767,0,4.794537184,5.783244946,0,0,5.917906046,32.60702369,0,0,0,0,0,0,0,5.783244946,4.794537184,5.917906046,32.60702369,0,0,0,17.07,0,4.794537184,0,11.70115099,19.26246487,6.420821623,0,6.9237372,0,0,0,0,10.79407407,0,0,0.833333333,0,4.343333333,2.029259259,0,0.857142857,8,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1.7656,32.639
(l)-4-Methyl-2-(2-methyl-1-propenyl)tetrahydropyran,3033-23-6,CC1CCOC(C1)C=C(C)C,Benchmark,5.582777778,5.582777778,0.392361111,0.392361111,0.527608991,31.54545455,154.253,136.109,154.1357652,64,0.076028726,-0.374127888,0.374127888,0.076028726,1.454545455,2.181818182,2.727272727,16.48662148,9.96693826,2.160807305,-2.247772917,2.201710335,-2.219364943,4.991073992,0.023501022,1.848402585,2.400042,144.9517669,8.267584714,7.761619442,7.761619442,5.18154055,4.448481003,4.448481003,3.782808549,3.782808549,2.096480296,2.096480296,1.491006235,1.491006235,-0.3,268.0183748,8.793457944,3.911732111,3.064164313,69.4418411,4.736862954,0,0,0,0,0,0,0,0,0,18.57286184,32.60702369,6.606881965,6.103966388,4.736862954,0,0,0,5.917906046,39.71682123,6.606881965,11.64912464,0,0,0,0,0,12.71084835,4.736862954,5.917906046,33.61285484,11.64912464,0,0,9.23,0,0,0,6.103966388,12.52478801,18.41474778,0,0,26.84723171,4.736862954,5.582777778,0,0,0,1.364907407,0.837361111,0,5.053017763,7.495269274,0,0.8,11,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,2.7677,47.569
"1,2-Epoxypropane",75-56-9,CC1CO1,Benchmark,4.708333333,4.708333333,0.583333333,0.583333333,0.367287441,39.75,58.08,52.032,58.04186481,24,0.078142401,-0.373431608,0.373431608,0.078142401,2,2.25,2.25,16.57798589,10.58787786,2.126855949,-1.504874485,2.035246274,-1.59547587,4.577004085,0.423036833,1.75,2.171098318,22.46439345,2.991563832,2.692705341,2.692705341,1.89384685,1.509975955,1.509975955,1.143950551,1.143950551,0.5,0.5,0.096225045,0.096225045,-0.04,14,2.212525253,0.462211238,0.206165084,25.57684933,4.736862954,0,0,0,0,0,0,0,0,0,0,6.9237372,0,12.71084835,4.736862954,0,0,0,0,13.02770359,6.606881965,0,0,0,0,0,0,12.71084835,4.736862954,0,6.9237372,0,0,0,12.53,0,0,0,6.103966388,6.606881965,0,0,0,6.9237372,4.736862954,4.708333333,0,0,0,0,0,0,0.583333333,3.041666667,0,1,4,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0.4051,15.414
Dill ether,74410-10-9,CC1COC2C1CCC(=C2)C,Benchmark,5.663148148,5.663148148,0.457175926,0.457175926,0.484145305,43.45454545,152.237,136.109,152.1201151,62,0.07895938,-0.373555742,0.373555742,0.07895938,1.545454545,2.363636364,3.181818182,16.49296095,9.822206885,2.340461386,-2.232210154,2.358607759,-2.204893321,5.102024768,0.12031731,2.320485909,2.140775647,183.3117986,7.844934983,7.338969711,7.338969711,5.270856948,4.56045277,4.56045277,3.990781916,3.990781916,3.025247657,3.025247657,2.212472008,2.212472008,-0.3,510.5068999,7.354540142,2.632554054,1.221331946,68.43600995,4.736862954,0,0,0,0,0,0,0,0,0,18.57286184,31.60119254,0,12.71084835,4.736862954,0,0,0,11.83581209,32.79308403,6.606881965,11.64912464,0,0,0,0,0,12.71084835,4.736862954,11.83581209,26.68911765,11.64912464,0,0,9.23,0,0,0,6.103966388,18.44269406,18.41474778,0,0,19.92349451,4.736862954,5.663148148,0,0,0,1.514212963,1.600046296,0,5.402314815,5.486944444,0,0.8,11,0,1,1,1,2,0,0,0,1,0,1,0,0,1,1,2,2.3776,45.385
"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta[g]-2-benzopyran",1222-05-5,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,Benchmark,5.714960081,5.714960081,0.258480726,0.258480726,0.664290567,30.84210526,258.405,232.197,258.1983655,104,0.071954853,-0.376139464,0.376139464,0.071954853,1,1.578947368,2.210526316,16.47503685,9.712279042,2.484717925,-2.323748759,2.54214903,-2.304057882,5.513864966,0.094917165,2.478918859,2.245281809,524.7369752,13.99963552,13.13186293,13.13186293,8.75889082,7.514578431,7.514578431,7.677845072,7.677845072,5.98912059,5.98912059,4.115254697,4.115254697,-0.82,18745.58441,13.17643349,3.849781465,1.636777528,116.9125914,4.736862954,0,0,0,0,0,0,0,0,0,53.67515734,39.00169295,5.917906046,13.21376393,4.736862954,0,0,0,5.917906046,64.89719215,6.606881965,34.3865401,0,0,0,0,0,6.606881965,22.17372586,5.917906046,69.71413521,12.13273414,0,0,9.23,0,0,10.82998094,11.83581209,13.21376393,11.12690298,11.12690298,0,53.67515734,4.736862954,5.714960081,0,0,0,6.567469766,1.193468443,4.925277778,0,15.93215727,0,0.666666667,19,0,1,1,1,2,1,0,1,1,0,1,0,0,0,0,3,4.5252,79.729
"Dihydro-2,4,6-trimethyl-1,3,5(4H)-dithiazine",638-17-5,CC1NC(SC(S1)C)C,Benchmark,3.435509259,3.435509259,0.635416667,0.635416667,0.587111072,45,163.311,150.207,163.0489414,54,0.052248563,-0.29396148,0.29396148,0.052248563,1,1.444444444,1.777777778,32.21725045,10.63656725,2.193393742,-2.29141508,2.328114083,-2.355152735,8.17540592,0.673748001,1.588091448,2.340851616,72.03910002,6.853371151,6.048547388,7.68154055,4.18154055,3.252210118,5.137828202,2.29091881,5.962072827,1.260941025,3.782823076,1.0160846,4.074037224,0.66,85.75693819,7.763519669,3.170355912,2.396618674,65.35421268,0,0,0,0,0,0,5.316788604,0,0,23.5237699,0,20.7712116,0,15.32971564,0,23.5237699,0,5.316788604,0,36.10092724,0,0,0,5.316788604,0,0,23.5237699,15.32971564,0,0,20.7712116,0,0,0,12.03,0,0,0,10.74774563,4.581970014,0,0,23.5237699,26.0880002,0,0.760416667,3.993611111,0,4.706342593,0,0,0,0,6.706296296,0,1,9,1,1,0,1,1,0,0,0,3,1,3,0,0,1,1,1,2.094,46.7037
"α,α'-Diethyl-4,4'-stilbenediol",56-53-1,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Benchmark,9.410679688,9.410679688,0.284152737,0.284152737,0.779698485,12.1,268.356,248.196,268.1463299,104,0.115118034,-0.507966248,0.507966248,0.115118034,0.65,0.95,1.2,16.25644404,9.910873719,2.08657378,-2.139846479,2.32036954,-1.910888685,5.903595295,0.474431561,2.470190481,2.521517739,536.8202783,14.53516943,11.92744291,11.92744291,9.651397005,6.961268349,6.961268349,4.757961611,4.757961611,3.502916324,3.502916324,2.508715892,2.508715892,-2.22,36558.81912,14.19464363,6.286951763,3.020901581,119.5770145,10.21305479,11.49902367,0,0,0,0,0,0,0,0,38.11294267,59.38022356,0,0,10.21305479,11.14620906,0,0,0,26.68911765,0,59.65783953,11.49902367,0,0,11.49902367,0,10.21305479,0,0,37.81602063,48.53093655,0,11.14620906,40.46,0,10.21305479,11.49902367,0,23.96854623,11.14620906,24.26546827,24.26546827,13.8474744,0,0,0,0,18.82135938,4.821138511,0.568305474,14.66402263,1.850843254,4.274330751,0,0.222222222,20,2,2,0,0,0,2,0,2,2,2,2,4,0,0,0,2,4.8286,83.6096
Butanone,78-93-3,CCC(=O)C,Benchmark,9.8125,9.8125,0.25462963,0.25462963,0.451050805,7.6,72.107,64.043,72.05751488,30,0.129065033,-0.300042385,0.300042385,0.129065033,1.8,2,2,16.13711378,10.36069991,1.764361948,-1.711045177,1.710825151,-1.797011934,5.744224711,-0.116198589,1.378783493,2.847378923,38.91260938,4.28445705,3.615355072,3.615355072,2.27005561,1.764784317,1.764784317,1.055568494,1.055568494,0.497890958,0.497890958,0,0,-0.33,9.651484454,4.67,1.942479564,3.67,31.99559947,4.794537184,5.783244946,0,0,0,0,0,0,0,0,6.9237372,6.9237372,6.420821623,0,4.794537184,5.783244946,0,0,0,20.26829602,0,0,0,0,0,0,0,5.783244946,4.794537184,0,20.26829602,0,0,0,17.07,0,4.794537184,5.783244946,6.420821623,0,0,6.9237372,6.9237372,0,0,0,0,9.8125,0,0,0.25462963,0,0.666666667,3.43287037,0,0.75,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.9854,20.972
"2,2-Dimethyl-3-pentanone",564-04-5,CCC(=O)C(C)(C)C,Benchmark,10.83333333,10.83333333,0.130208333,-0.130208333,0.509322432,11.5,114.188,100.076,114.1044651,48,0.137428193,-0.29913352,0.29913352,0.137428193,1.375,1.75,1.75,16.13915504,9.895065793,2.173739358,-2.134256829,2.149955539,-2.177965212,5.826941191,-0.125433376,1.620335266,3.823378455,87.05017321,6.78445705,6.115355072,6.115355072,3.481380475,3.014784317,3.014784317,3.026729726,3.026729726,1.157630566,1.157630566,0.530330086,0.530330086,-0.33,35.64737585,7.67,2.293184531,2.101967961,51.09042581,0,5.783244946,0,0,0,0,4.794537184,0,0,0,27.6949488,0,11.83581209,0,4.794537184,5.783244946,0,0,5.414990469,34.11577042,0,0,0,0,0,0,0,5.783244946,4.794537184,5.414990469,34.11577042,0,0,0,17.07,0,4.794537184,5.414990469,12.20406657,0,0,0,27.6949488,0,0,0,0,10.83333333,0,-0.130208333,0.331018519,0,0.65625,7.726273148,0,0.857142857,8,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.0116,34.753
2-Mercapto-3-pentanone,17042-24-9,CCC(=O)C(C)S,Benchmark,10.43518519,10.43518519,0.078703704,-0.078703704,0.540469918,13.57142857,118.201,108.121,118.0452359,42,0.144499525,-0.298496165,0.298496165,0.144499525,1.857142857,2.285714286,2.285714286,32.11699498,10.23861685,2.01309338,-1.947730036,1.954974032,-2.066448292,7.813482936,-0.117463416,1.64571137,3.353075954,68.48040588,5.86180732,4.639918936,5.534346127,3.180739213,2.389008611,2.90540639,1.495839703,2.270436372,0.814428709,1.10241215,0.295411238,0.477985424,0.02,27.9770933,7.02,3.078432967,2.684451827,49.51560825,0,5.783244946,0,0,0,0,4.794537184,0,12.62878915,0,6.9237372,6.9237372,6.420821623,5.24993803,4.794537184,18.41203409,0,0,0,25.51823405,0,0,0,0,0,0,12.62878915,11.03318298,4.794537184,0,20.26829602,0,0,0,17.07,0,4.794537184,11.03318298,6.420821623,0,0,6.9237372,6.9237372,12.62878915,0,0,3.923503086,10.43518519,-0.078703704,0,0.211419753,0,0.601851852,3.628966049,0,0.8,7,0,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,1.2838,33.746
Methylionone,1335-46-2,CCC(=O)C=CC1C(=CCCC1(C)C)C,Benchmark,11.2658827,11.2658827,0.226086546,0.226086546,0.505274146,25.33333333,206.329,184.153,206.1670653,84,0.154617733,-0.294888891,0.294888891,0.154617733,1.6,2.266666667,2.8,16.13744807,9.683861836,2.301886128,-2.362056808,2.409618383,-2.259575547,5.888772978,-0.113863069,2.152543648,2.81001261,294.4605613,11.47469149,10.33896971,10.33896971,6.97036234,5.847953203,5.847953203,5.132051302,5.132051302,3.410501619,3.410501619,2.304319994,2.304319994,-0.85,1728.492549,12.22067138,4.781104188,3.050517332,93.2599834,0,0,5.783244946,0,0,0,4.794537184,0,0,0,38.49635634,31.25639102,12.33872767,0,4.794537184,5.783244946,0,0,11.33289652,46.95741367,0,23.80116485,0,0,0,0,0,5.783244946,4.794537184,11.33289652,46.95741367,23.80116485,0,0,17.07,0,4.794537184,5.783244946,17.75371814,0,18.41474778,6.076020107,6.9237372,32.92325181,0,0,0,11.2658827,0,1.703701342,0.658262472,0,9.138444507,8.650375646,0,0.642857143,15,0,1,1,0,1,0,0,0,1,0,1,3,0,0,0,1,3.9042,64.7
2-Propionyl-1-pyrroline,133447-37-7,CCC(=O)C1=NCCC1,Benchmark,10.88328704,10.88328704,0.229166667,0.229166667,0.544905767,17.66666667,125.171,114.083,125.084064,50,0.175793798,-0.292860145,0.292860145,0.175793798,1.777777778,2.555555556,3,16.13858596,10.13423587,2.113991255,-1.909830154,2.048529743,-2.081708049,6.396370057,-0.11228211,2.366360293,2.50747532,148.9951406,6.690234444,5.683889011,5.683889011,4.342535255,3.408172271,3.408172271,2.208697774,2.208697774,1.517341251,1.517341251,0.971227641,0.971227641,-0.66,177.477022,6.459904077,2.759519696,1.37451111,54.97991715,0,0,5.783244946,0,0,0,9.786941917,0,0,0,6.9237372,12.84164325,12.96557803,5.711685003,4.794537184,11.49492995,0,0,4.992404733,26.18620207,6.544756406,0,0,0,0,0,0,18.03968636,4.794537184,0,26.18620207,4.992404733,0,0,29.43,0,4.794537184,5.783244946,6.420821623,25.09808465,0,0,6.9237372,4.992404733,0,0,0,14.95685185,0,0.81712963,0.229166667,0,2.589861111,2.740324074,0,0.714285714,9,0,2,0,1,1,0,0,0,2,0,2,2,0,0,0,1,1.2003,36.834
5-Methyl-3-hexanone,623-56-3,CCC(=O)CC(C)C,Benchmark,10.62222222,10.62222222,0.375,0.375,0.54818965,10,114.188,100.076,114.1044651,48,0.132391578,-0.299718211,0.299718211,0.132391578,1.5,2,2.125,16.13780702,10.06542136,1.992370715,-1.981307127,2.005152716,-1.990516627,5.775962724,-0.118933752,1.6478689,3.245579443,74.45601116,6.568914101,5.899812122,5.899812122,3.66390246,3.181286536,3.181286536,2.490199521,2.490199521,1.030256758,1.030256758,0.599679369,0.599679369,-0.33,42.84459141,7.67,3.64503098,3.846366843,51.09042581,0,5.783244946,0,0,0,0,4.794537184,0,0,0,20.7712116,5.917906046,12.84164325,0,4.794537184,5.783244946,0,0,5.917906046,33.61285484,0,0,0,0,0,0,0,5.783244946,4.794537184,5.917906046,33.61285484,0,0,0,17.07,0,4.794537184,0,18.12197262,6.420821623,0,0,6.9237372,13.8474744,0,0,0,10.62222222,0,0,0.905046296,0,1.439166667,6.033564815,0,0.857142857,8,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,2.0116,34.753
Propanoic acid,79-09-4,CCC(=O)O,Benchmark,9.368055556,9.368055556,0.222222222,-0.74537037,0.490844666,7.4,74.079,68.031,74.03677943,30,0.302558437,-0.481237917,0.481237917,0.302558437,2,2.2,2.2,16.36502672,10.52003318,1.803877692,-1.714254962,1.667124145,-1.864859568,5.655632416,-0.136112346,1.378783493,2.847378923,40.15772188,4.28445705,3.062568667,3.062568667,2.27005561,1.488391115,1.488391115,0.747291934,0.747291934,0.30245145,0.30245145,0,0,-0.53,9.651484454,4.47,1.758184438,3.47,30.42489111,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,6.9237372,0,6.420821623,0,9.901064579,5.969305288,0,0,0,13.34455882,0,0,0,0,0,0,0,11.07583268,4.794537184,0,13.34455882,0,0,0,37.3,5.969305288,4.794537184,6.420821623,0,0,0,6.9237372,0,0,5.106527395,0,0,9.368055556,7.722222222,0,-0.74537037,0,0.222222222,1.599537037,0,0.666666667,5,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0.481,17.9268
Methyl propanoate,554-12-1,CCC(=O)OC,Benchmark,9.958333333,9.958333333,0.157407407,-0.157407407,0.437850878,7.666666667,88.106,80.042,88.0524295,36,0.304720731,-0.46900295,0.46900295,0.304720731,1.833333333,2.333333333,2.333333333,16.52286937,10.512118,1.870668997,-1.867522508,1.757552555,-1.944516246,5.680312931,-0.139696163,1.650022422,2.988160882,43.509775,4.991563832,4.023603362,4.023603362,2.808060412,1.877156753,1.877156753,0.929686004,0.929686004,0.516346035,0.516346035,0.144337567,0.144337567,-0.53,19.80026906,5.47,2.693713647,1.758184438,37.1091447,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,6.9237372,0,6.420821623,7.109797541,9.531400138,5.969305288,0,0,0,13.34455882,7.109797541,0,0,0,0,0,0,13.07910283,9.531400138,0,13.34455882,0,0,0,26.3,0,4.794537184,5.969305288,6.420821623,0,7.109797541,6.9237372,0,4.736862954,0,4.260416667,0,9.958333333,0,0,-0.157407407,0,0.46875,1.755787037,1.380787037,0.75,6,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0.5694,22.307
tert-Butyl propanoate,20487-40-5,CCC(=O)OC(C)(C)C,Benchmark,10.60520833,10.60520833,0.136574074,-0.326296296,0.505212433,11.11111111,130.187,116.075,130.0993797,54,0.305519613,-0.459955506,0.459955506,0.305519613,1.444444444,1.888888889,2,16.55227685,10.17303218,2.131997666,-2.180049287,2.067481201,-2.225617328,5.688120386,-0.153856567,1.615959187,3.60431354,99.97400337,7.491563832,6.523603362,6.523603362,3.954507022,3.173032607,3.173032607,2.939996367,2.939996367,0.708696803,0.708696803,0.413675135,0.413675135,-0.53,53.32665318,8.47,2.852566646,5.339329135,56.20397104,4.736862954,5.601050811,0,0,0,5.969305288,4.794537184,0,0,0,6.9237372,20.7712116,6.420821623,0,9.531400138,5.969305288,0,0,0,39.71682123,0,0,0,0,0,0,0,11.5703561,9.531400138,0,34.11577042,0,0,0,26.3,0,4.794537184,11.5703561,6.420821623,0,0,6.9237372,20.7712116,0,4.736862954,4.947916667,0,10.60520833,0,-0.326296296,-0.136574074,0,0.455625,7.370787037,0,0.857142857,9,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1.7381,36.136
Ethenyl propanoate,105-38-4,CCC(=O)OC=C,Benchmark,10.11833333,10.11833333,0.240740741,-0.240740741,0.383150157,7.571428571,100.117,92.053,100.0524295,40,0.309787971,-0.435127799,0.435127799,0.309787971,2,2.571428571,2.714285714,16.52721928,10.50942786,1.89227428,-1.883161628,1.808364689,-1.935510567,5.688771744,-0.13707091,1.679822907,3.168574435,76.14933959,5.698670613,4.308060412,4.308060412,3.308060412,2.112859013,2.112859013,1.010079655,1.010079655,0.503454324,0.503454324,0.176279589,0.176279589,-0.79,31.91663524,6.21,3.40193858,3.028890663,42.78448378,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,13.50267288,0,6.420821623,6.262080448,9.531400138,5.969305288,0,0,0,13.34455882,0,12.84101613,0,0,0,0,0,5.969305288,9.531400138,0,13.34455882,12.84101613,0,0,26.3,0,4.794537184,5.969305288,6.420821623,6.262080448,0,6.9237372,0,11.31579864,0,4.315972222,0,10.11833333,0,0,-0.240740741,0,1.539537037,4.933564815,0,0.4,7,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1.0831,26.58
Ethyl propanoate,105-37-3,CCC(=O)OCC,Benchmark,10.18958333,10.18958333,0.122685185,-0.122685185,0.485245074,8.285714286,102.133,92.053,102.0680796,42,0.30498632,-0.465976731,0.465976731,0.30498632,1.571428571,2.142857143,2.285714286,16.53172313,10.50412883,1.90616505,-1.933137479,1.80189537,-1.996397858,5.682319353,-0.142179402,1.679822907,3.002590529,59.10049401,5.698670613,4.730710143,4.730710143,3.308060412,2.464690378,2.464690378,1.15857456,1.15857456,0.59400034,0.59400034,0.26304971,0.26304971,-0.53,31.91663524,6.47,3.652815356,3.296334149,43.47408681,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,6.9237372,6.9237372,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,20.26829602,6.606881965,0,0,0,0,0,0,12.57618725,9.531400138,0,20.26829602,0,0,0,26.3,0,4.794537184,5.969305288,13.02770359,0,0,13.8474744,0,4.736862954,0,4.552083333,0,10.18958333,0,0,-0.122685185,0,0.48,4.067685185,0,0.8,7,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0.9595,26.924
"3,7-Dimethyl-(E)-2,6-octadien-1-yl propanoate",105-90-8,CCC(=O)OCC=C(C)CCC=C(C)C,Benchmark,10.83566105,10.83566105,0.135788454,-0.135788454,0.494023201,11.06666667,210.317,188.141,210.1619799,86,0.305313381,-0.461440228,0.461440228,0.305313381,1.2,1.866666667,2.4,16.53203656,10.1149219,1.950003645,-2.00869198,2.058576987,-2.016425754,5.684340504,-0.141491008,2.165357505,3.699376828,245.2615677,11.68179828,10.29962424,10.29962424,7.05774931,5.504983838,5.504983838,3.907192457,3.907192457,2.056052144,2.056052144,1.069510785,1.069510785,-1.05,1478.939176,13.95,8.274146262,9.258880309,93.01441767,4.736862954,6.606881965,0,0,0,5.969305288,4.794537184,0,0,0,24.14596637,39.68887495,6.420821623,0,9.531400138,5.969305288,0,0,0,46.95741367,6.606881965,23.29824927,0,0,0,0,0,12.57618725,9.531400138,0,46.95741367,23.29824927,0,0,26.3,0,4.794537184,5.969305288,13.02770359,12.84164325,11.14620906,6.9237372,6.076020107,26.84723171,4.736862954,4.958517337,0,10.83566105,0,2.621864652,-0.135788454,0,6.743737458,8.476007954,0,0.615384615,15,0,2,0,0,0,0,0,0,2,0,2,6,0,0,0,0,3.6323,63.672
Isopentyl propanoate,105-68-0,CCC(=O)OCCC(C)C,Benchmark,10.57107237,10.57107237,0.09662037,-0.09662037,0.563854207,10,144.214,128.086,144.1150298,60,0.304996579,-0.465671772,0.465671772,0.304996579,1.5,2.1,2.5,16.53232053,10.14720326,1.979501347,-2.039210372,1.9874141,-2.051276366,5.682706083,-0.143041054,1.867891489,3.11596431,97.43071362,7.983127663,7.015167194,7.015167194,4.66390246,3.820532426,3.820532426,2.756545556,2.756545556,1.246926244,1.246926244,0.510525348,0.510525348,-0.53,128.8845127,9.47,5.270170382,5.603868809,62.56891316,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,20.7712116,12.33872767,6.420821623,6.606881965,9.531400138,5.969305288,0,0,5.917906046,33.61285484,6.606881965,0,0,0,0,0,0,12.57618725,9.531400138,5.917906046,33.61285484,0,0,0,26.3,0,4.794537184,5.969305288,18.94560963,6.420821623,0,6.9237372,0,13.8474744,4.736862954,4.863055556,0,10.57107237,0,0,0.518801965,0,1.448249244,6.598820862,0,0.875,10,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1.9857,40.705
